SKU	Product ID	Short Description	Category Name	Brand	Model	Image Link	Product URL	Price	Shipment Costs
SPKA1890	540	SPECK SATIN MACBOOK PRO RD 13 INCH BLACK	Bags &amp; Sleeves	Speck	Speck Satin 13 inch MacBook Pro Rd - Black [ Macbook Cover ]	http://www.wireless1.com.au/media/catalog/product/s/p/speck_satin_macbook_pro_rd_13_inch_black-1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/speck-satin-macbook-pro-rd-13-inch-black	49.00	
SPKA1891	541	SPECK SATIN 13 INCH MACBOOK PRO RD - GRAPE	Bags &amp; Sleeves	Speck	Speck Satin 13 inch MacBook Pro Rd - Grape [ Macbook Cover ]	http://www.wireless1.com.au/media/catalog/product/s/p/speck-satin-13-inch-macbook-pro-rd---grape-1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/speck-satin-13-inch-macbook-pro-rd-grape	49.00	
SPKA1892	542	SPECK SATIN 13 INCH MACBOOK PRO RD - MALACHITE	Bags &amp; Sleeves	Speck	Speck Satin 13 inch MacBook Pro Rd - Malachite [ Macbook Cover ]	http://www.wireless1.com.au/media/catalog/product/s/p/speck-satin-13-inch-macbook-pro-rd---malachite-1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/speck-satin-13-inch-macbook-pro-rd-malachite	49.00	
SPKA1893	543	SPECK SATIN 13 INCH MACBOOK PRO RD - PEACOCK	Bags &amp; Sleeves	Speck	Speck Satin 13 inch MacBook Pro Rd - Peacock [ Macbook Cover ]	http://www.wireless1.com.au/media/catalog/product/s/p/speck-satin-13-inch-macbook-pro-rd---peacock-1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/speck-satin-13-inch-macbook-pro-rd-peacock	49.00	
SPKA1894	544	SPECK SATIN 13 INCH MACBOOK PRO RD - POMODORO	Bags &amp; Sleeves	Speck	Speck Satin 13 inch MacBook Pro Rd - Pomodoro [ Macbook Cover ]	http://www.wireless1.com.au/media/catalog/product/s/p/spk-a1494_seethrusatin-for-macbookpro13-pomodorored_3qviewingback_1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/speck-satin-13-inch-macbook-pro-rd-pomodoro	49.00	
SPKA2189	545	SPECK SEETHRU 11 INCH MACBOOK AIR - CLEAR	Bags &amp; Sleeves	Speck	Speck Seethru 11 inch MacBook Air - Clear [ Macbook Cover ]	http://www.wireless1.com.au/media/catalog/product/s/p/speck_seethru_13_inch_macbook_air_-_clear_-1_1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/speck-seethru-11-inch-macbook-air-clear	49.00	
SPKA2190	546	SPECK SATIN 11 INCH MACBOOK AIR - BLACK	Bags &amp; Sleeves	Speck	Speck Satin 11 inch MacBook Air - Black [ Macbook Cover ]	http://www.wireless1.com.au/media/catalog/product/s/p/speck_macair11_black01.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/speck-satin-11-inch-macbook-air-black	49.00	
SPKA2191	547	SPECK SEETHRU 13 INCH MACBOOK AIR - CLEAR	Bags &amp; Sleeves	Speck	Speck Seethru 13 inch MacBook Air - Clear [ Macbook Cover ]	http://www.wireless1.com.au/media/catalog/product/s/p/speck_seethru_13_inch_macbook_air_-_clear_-1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/speck-seethru-13-inch-macbook-air-clear	49.00	
SPKA2192	548	SPECK SATIN 13 INCH MACBOOK AIR - BLACK	Bags &amp; Sleeves	Speck	Speck Satin 13 inch MacBook Air - Black	http://www.wireless1.com.au/media/catalog/product/s/p/speck_macair13_black01.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/speck-satin-13-inch-macbook-air-black	49.00	
SPKA2194	549	SPECK SEETHRU 11 INCH MACBOOK AIR - HARBOR	Bags &amp; Sleeves	Speck	Speck Seethru 11 inch MacBook Air - Harbor [ Macbook Cover ]	http://www.wireless1.com.au/media/catalog/product/s/p/speck-seethru-13-inch-macbook-air---harbor--1_1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/speck-seethru-11-inch-macbook-air-harbor	49.00	
SPKA2195	550	SPECK SEETHRU 11 INCH MACBOOK AIR - RASPBERRY	Bags &amp; Sleeves	Speck	Speck Seethru 11 inch MacBook Air - Raspberry [ Macbook Cover ]	http://www.wireless1.com.au/media/catalog/product/s/p/speck-seethru-11-inch-macbook-air---raspberry-1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/speck-seethru-11-inch-macbook-air-raspberry	49.00	
SPKA2197	551	SPECK SATIN 11 INCH MACBOOK AIR - GRAPE 	Bags &amp; Sleeves	Speck	Speck Satin 11 inch MacBook Air - Grape [ Macbook Cover ]	http://www.wireless1.com.au/media/catalog/product/s/p/speck_macair11_grape01.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/speck-satin-11-inch-macbook-air-grape	49.00	
SPKA2199	552	SPECK SATIN 11 INCH MACBOOK AIR - PEACOCK	Bags &amp; Sleeves	Speck	Speck Satin 11 inch MacBook Air - Peacock [ Macbook Cover ]	http://www.wireless1.com.au/media/catalog/product/s/p/speck_macair11_peacock01.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/speck-satin-11-inch-macbook-air-peacock	49.00	
SPKA2202	553	SPECK SEETHRU 13 INCH MACBOOK AIR - HARBOR	Bags &amp; Sleeves	Speck	Speck Seethru 13 inch MacBook Air - Harbor [ Macbook Cover ]	http://www.wireless1.com.au/media/catalog/product/s/p/speck-seethru-13-inch-macbook-air---harbor--1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/speck-seethru-13-inch-macbook-air-harbor	49.00	
SPKA2203	554	SPECK SEETHRU 13 INCH MACBOOK AIR - RASPBERRY	Bags &amp; Sleeves	Speck	Speck Seethru 13 inch MacBook Air - Raspberry [ Macbook Cover ]	http://www.wireless1.com.au/media/catalog/product/s/p/speck-satin-13-inch-macbook-air-rasberry-1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/speck-seethru-13-inch-macbook-air-raspberry	49.00	
SPKA2205	555	SPECK SATIN 13 INCH MACBOOK AIR - GRAPE	Bags &amp; Sleeves	Speck	Speck Satin 13 inch MacBook Air - Grape [ Macbook Cover ]	http://www.wireless1.com.au/media/catalog/product/s/p/speck_macair13_grape01.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/speck-satin-13-inch-macbook-air-grape	49.00	
STM111-024P-01	556	Main technology compartment | Secondary pocket | Comfortable backpack suspension system | Side utility pockets	Bags &amp; Sleeves	STM	STM Impulse 15 inch Laptop Bag - Black ( 111-024P-01 )	http://www.wireless1.com.au/media/catalog/product/s/t/stm-impulse-15-inch-black_ps1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/stm-111-024p-01-impulse-15-inch-laptop-bag-black	99.00	
STM111-024P-14	557	Main technology compartment | Secondary pocket | Comfortable backpack suspension system | Side utility pockets	Bags &amp; Sleeves	STM	STM Impulse 15 inch Laptop Bag - Grey ( 111-024P-14 )	http://www.wireless1.com.au/media/catalog/product/s/t/stm-impulse-15-inch-grey_ps1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/stm-111-024p-14-impulse-15-inch-laptop-bag-grey	99.00	
STM114-029K-01	558	Designed to fit most 11" laptops or ultrabooks | Durable, water resistant fabric and high density foam | Super soft interior lining	Bags &amp; Sleeves	STM	STM Blazer (XS-11 inch) Laptop Sleeve - Black ( 114-029K-01 )	http://www.wireless1.com.au/media/catalog/product/s/t/stm-blazer-xs-11-inch-black_ps1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/stm-114-029k-01-blazer-xs-11-inc-laptop-sleeve-blk	49.00	
STM114-029K-11	559	Designed to fit most 11" laptops or ultrabooks | Durable, water resistant fabric and high density foam | Super soft interior lining	Bags &amp; Sleeves	STM	STM Blazer (XS-11 inch) Laptop Sleeve - Berry ( 114-029K-11 )	http://www.wireless1.com.au/media/catalog/product/s/t/stm-blazer-xs-11-inch-berry_ps1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/stm-114-029k-11-blazer-xs-11-inch-sleeve-berry	39.00	
STM114-029K-14	560	Designed to fit most 11" laptops or ultrabooks | Durable, water resistant fabric and high density foam | Super soft interior lining	Bags &amp; Sleeves	STM	STM Blazer (XS-11 inch) Laptop Sleeve - Grey ( 114-029K-14 )	http://www.wireless1.com.au/media/catalog/product/s/t/stm-blazer-xs-11-inch-grey_ps1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/stm-blazer-laptop-sleeve-xs-11-screen-grey	39.00	
STM114-029M-01	561	Durable, water resistant fabric and high density foam | Super soft interior lining | Zippered front pocket for cables	Bags &amp; Sleeves	STM	STM Blazer (S-13 inch) Laptop Sleeve - Black ( 114-029M-01 )	http://www.wireless1.com.au/media/catalog/product/s/t/stm-blazer-13-inch-black_ps1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/stm-blazer-laptop-sleeve-s-13-inch-screen	49.00	
STM114-029M-11	562	Durable, water resistant fabric and high density foam | Super soft interior lining | Zippered front pocket	Bags &amp; Sleeves	STM	STM Blazer (S-13 inch) Laptop Sleeve - Berry ( 114-029M-11 )	http://www.wireless1.com.au/media/catalog/product/s/t/stm-blazer-s-13-inch-berry_ps4.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/stm-114-029m-11-blazer-laptop-sleeve-13-inch-berry	49.00	
STM114-029M-14	563	Durable, water resistant fabric and high density foam | Super soft interior lining | Zippered front pocket	Bags &amp; Sleeves	STM	STM Blazer (S-13 inch) Laptop Sleeve - Grey ( 114-029M-14 )	http://www.wireless1.com.au/media/catalog/product/s/t/stm-blazer-s-13-inch-grey_ps1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/stm-blazer-laptop-sleeve-s-13-inch-screen-grey	49.00	
STM114-029P-01	564	Durable, water resistant fabric and high density foam | Super soft interior lining | Designed to fit most 15" laptops	Bags &amp; Sleeves	STM	STM Blazer (S-15 inch) Laptop Sleeve - Black ( 114-029P-01 )	http://www.wireless1.com.au/media/catalog/product/s/t/stm-blazer-m-15-inch-black_ps1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/stm-blazer-laptop-sleeve-m-15-inch-screen-black	59.00	
STM114-029P-14	565	Durable, water resistant fabric and high density foam | Super soft interior lining | Designed to fit most 15" laptops	Bags &amp; Sleeves	STM	STM Blazer (S-15 inch) Laptop Sleeve - Grey ( 114-029P-14 )	http://www.wireless1.com.au/media/catalog/product/s/t/stm-blazer-m-15-inch-grey_ps1.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/stm-blazer-laptop-sleeve-m-15-inch-screen-grey	49.00	
STM222-050J-01	566	Water resistant fabric and a sleek hard-shell back | Easy to access device ports and control buttons | Foldable front cover	Cases &amp; Sleeves	STM	STM STM-222-050J-01 Cape iPad Air Black	http://www.wireless1.com.au/media/catalog/product/s/t/stm-cape-ipad-air-black_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-050j-01-cape-ipad-air-black	39.00	
STM222-050J-11	567	Water resistant fabric and a sleek hard-shell back | Easy to access device ports and control buttons | Foldable front cover	Cases &amp; Sleeves	STM	STM STM-222-050J-11 Cape iPad Air Berry	http://www.wireless1.com.au/media/catalog/product/c/a/cape-ipad-air-berry_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-050j-11-cape-ipad-air-berry	69.00	
STM222-050J-25	568	Water resistant fabric and a sleek hard-shell back | Easy to access device ports and control buttons | Foldable front cover	Cases &amp; Sleeves	STM	STM STM-222-050J-25 Cape iPad Air Blue	http://www.wireless1.com.au/media/catalog/product/c/a/cape-ipad-air-blue_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-050j-25-cape-ipad-air-blue	69.00	
STM222-051GZ-14	569	Wrapped in durable water resistant fabric and a protective hard shell back | Easy to access device ports and control buttons	Cases &amp; Sleeves	STM	STM STM-222-051GZ-14 Cape TAB3 7 inch Grey	http://www.wireless1.com.au/media/catalog/product/s/t/stm-cape-tab-3-7-grey_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-051gz-14-cape-tab3-7-inch-grey	39.00	
STM222-051GZ-25	570	Wrapped in durable water resistant fabric and a protective hard shell back | Easy to access device ports and control buttons	Cases &amp; Sleeves	STM	STM STM-222-051GZ-25 Cape TAB3 7 inch Blue	http://www.wireless1.com.au/media/catalog/product/s/t/stm-cape-tab-3-7inch-blue_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-051gz-25-cape-tab3-7-inch-blue	39.00	
STM222-051H-01	571	Sleek hard shell back and front flap | Lightweight, slim and protective construction | Foldable front cover	Cases &amp; Sleeves	STM	STM STM-222-051H-01 Cape TAB3 8 inch Black	http://www.wireless1.com.au/media/catalog/product/s/t/stm-cape-tab-3-8inch-black_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-051h-01-cape-tab3-8-inch-black	55.00	
STM222-051H-11	572	Wrapped in durable water resistant fabric and a protective hard shell back | Snap in, hard shell back with soft lining	Cases &amp; Sleeves	STM	STM STM-222-051H-11 Cape TAB3 8 inch Berry	http://www.wireless1.com.au/media/catalog/product/c/a/cape-tab3-8-inch-berry_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-051h-11-cape-tab3-8-inch-berry	55.00	
STM222-051H-14	573	Sleek hard shell back and front flap | Lightweight, slim and protective construction | Foldable front cover	Cases &amp; Sleeves	STM	STM STM-222-051H-14 Cape TAB3 8 inch Grey	http://www.wireless1.com.au/media/catalog/product/s/t/stm-cape-tab-3-8inch-grey_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-051h-14-cape-tab3-8-inch-grey	55.00	
STM222-051H-25	574	Sleek hard shell back and front flap | Lightweight, slim and protective construction | Foldable front cover	Cases &amp; Sleeves	STM	STM STM-222-051H-25 Cape TAB3 8 inch Blue	http://www.wireless1.com.au/media/catalog/product/s/t/stm-cape-tab-3-8inch-blue_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-051h-25-cape-tab3-8-inch-blue	55.00	
STM222-052J-01	575	Designed to fit the new iPad Air | New wider kickstand | Trademark grippy texture | Quick snap in, hard shell back with soft lining	Cases &amp; Sleeves	STM	STM STM-222-052J-01 Grip 2 iPad Air Black	http://www.wireless1.com.au/media/catalog/product/s/t/stm-grip-2-ipad-air-black_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-052j-01-grip-2-ipad-air-black	69.00	
STM222-052J-10	576	Designed to fit the new iPad Air | New wider kickstand | Trademark grippy texture | Quick snap in, hard shell back with soft lining	Cases &amp; Sleeves	STM	STM 222-052j-10 Grip 2 iPad Air Case Lilac	http://www.wireless1.com.au/media/catalog/product/s/t/stm-grip-2-ipad-air-lilac_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-222-052j-10-grip-2-ipad-air-case-lilac	59.00	
STM222-052J-29	577	Designed to fit the new iPad Air | New wider kickstand | Trademark grippy texture | Quick snap in, hard shell back with soft lining	Cases &amp; Sleeves	STM	STM 222-052j-29 Grip 2 iPad Air Case Red	http://www.wireless1.com.au/media/catalog/product/s/t/stm-grip-2-ipad-air-red_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-222-052j-29-grip-2-ipad-air-case-red	59.00	
STM222-052J-30	578	Designed to fit the new iPad Air | New wider kickstand | Trademark grippy texture | Quick snap in, hard shell back with soft lining	Cases &amp; Sleeves	STM	STM 222-052j-30 Grip 2 iPad Air Case Yellow	http://www.wireless1.com.au/media/catalog/product/s/t/stm-grip-2-ipad-air_ps2.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-222-052j-30-grip-2-ipad-air-case-yellow	59.00	
STM222-053J-01	579	Designed to fit the new iPad Air | Patented magnetic design | Wrap-design protects your tablet from everyday hazards	Cases &amp; Sleeves	STM	STM STM-222-053J-01 Studio iPad Air Black	http://www.wireless1.com.au/media/catalog/product/s/t/stm-studio-ipod-air-black_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-053j-01-studio-ipad-air-black	69.00	
STM222-053J-29	580	Designed to fit the new iPad Air | Patented magnetic design | Wrap-design protects your tablet from everyday hazards	Cases &amp; Sleeves	STM	STM STM-222-053J-29 Studio iPad Air Red	http://www.wireless1.com.au/media/catalog/product/s/t/stm-studio-ipod-air-red_ps2.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-053j-29-studio-ipad-air-red	69.00	
STM222-053J-31	581	Designed to fit the new iPad Air | Patented magnetic design | Wrap-design protects your tablet from everyday hazards	Cases &amp; Sleeves	STM	STM STM-222-053J-31 Studio iPad Air Lime	http://www.wireless1.com.au/media/catalog/product/s/t/studio-ipad-air-lime_ps2.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-053j-31-studio-ipad-air-lime	69.00	
STM222-053J-32	582	Designed to fit the new iPad Air | Patented magnetic design | Wrap-design protects your tablet from everyday hazards	Cases &amp; Sleeves	STM	STM STM-222-053J-32 Studio iPad Air Purple	http://www.wireless1.com.au/media/catalog/product/s/t/studio-ipad-air-purple_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-053j-32-studio-ipad-air-purple	69.00	
STM222-055H-01	583	Snap in, hard shell bracket with soft lining | Easy access to device ports and control buttons | Foldable front cover | Magnetic closure	Cases &amp; Sleeves	STM	STM STM-222-055H-01 Studio TAB3 8 inch Black	http://www.wireless1.com.au/media/catalog/product/s/t/stm-cape-tab-3-8inch-black_ps1_1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-055h-01-studio-tab3-8-inch-black	59.00	
STM222-055H-29	584	Snap in, hard shell bracket with soft lining | Easy access to device ports and control buttons | Foldable front cover | Magnetic closure	Cases &amp; Sleeves	STM	STM STM-222-055H-29 Studio TAB3 8 inch Red	http://www.wireless1.com.au/media/catalog/product/s/t/studio-tab3-8-inch-red_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-055h-29-studio-tab3-8-inch-red	39.00	
STM222-055J-01	585	Slim yet protective case for Galaxy Tab 10.1 | Snap in, hard shell bracket with soft lining | Magnetic closure | Foldable front cover	Cases &amp; Sleeves	STM	STM STM-222-055J-01 Studio TAB3 10 inch Black	http://www.wireless1.com.au/media/catalog/product/s/t/stm-studio-tab3-10-inch-black_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-055j-01-studio-tab3-10-inch-black	59.00	
STM222-055J-29	586	Slim yet protective case for Galaxy Tab 10.1 | Snap in, hard shell bracket with soft lining | Magnetic closure | Foldable front cover	Cases &amp; Sleeves	STM	STM STM-222-055J-29 Studio TAB3 10 inch Red	http://www.wireless1.com.au/media/catalog/product/s/t/stm-studio-tab3-10-inch-red_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stm-222-055j-29-studio-tab3-10-inch-red	69.00	
